Programma;Missione;Descrizione Missione;Componente;Descrizione Componente;ID Misura;Codice Univoco Misura;Descrizione Misura;ID Submisura;Codice CID;Codice Univoco submisura;Descrizione Submisura;Amministrazione Titolare;Periodo di tempo: inizio;Periodo di tempo: fine;Importo Totale;Campo d’intervento Clima;Coefficiente TAG Clima;Campo d’intervento Digitale;Coefficiente TAG Digitale;Importo Contribuzione al Clima;Importo Contribuzione al Digitale
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I1.2;M2C3I1.02;Costruzione di edifici, riqualificazione e rafforzamento dei beni immobili dell'amministrazione della giustizia;M2C3I1.2;M2C3I1.2;M2C3I1.02.00;Costruzione di edifici, riqualificazione e rafforzamento dei beni immobili dell'amministrazione della giustizia;MG - MIN GIUSTIZIA;01/03/2021;30/06/2026;278.485.000,00;131 - Riqualificazione materiale e sicurezza degli spazi pubblici;0;N/A;N/A;0,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I2.1;M2C3I2.01;Rafforzamento dell'Ecobonus e del Sismabonus per l'efficienza energetica e la sicurezza degli edifici;M2C3I2.1;M2C3I2.1;M2C3I2.01.00;Rafforzamento dell'Ecobonus e del Sismabonus per l'efficienza energetica e la sicurezza degli edifici;MITE - Min Trans Eco;01/07/2020;30/06/2026;12.052.800.000,00;025BIS - Rinnovo della dotazione di alloggi sul piano dell'efficienza energetica, progetti dimostrativi e misure di sostegno conformi ai criteri di efficienza energetica;100;N/A;N/A;12.052.800.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I2.1;M2C3I2.01;Rafforzamento dell'Ecobonus e del Sismabonus per l'efficienza energetica e la sicurezza degli edifici;M2C3I2.1;M2C3I2.1;M2C3I2.01.00;Rafforzamento dell'Ecobonus e del Sismabonus per l'efficienza energetica e la sicurezza degli edifici;MITE - Min Trans Eco;01/07/2020;30/06/2026;1.897.200.000,00;038 - Prevenzione e gestione dei rischi naturali non connessi al clima (come i terremoti) e dei rischi collegati alle attività umane (per esempio incidenti tecnologici), comprese le azioni di sensibilizzazione, la protezione civile, i sistemi e le infrastrutture per la gestione delle catastrofi e gli approcci basati sugli ecosistemi;0;N/A;N/A;0,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C3;Efficienza energetica e riqualificazione degli edifici;M2C3I3.1;M2C3I3.01;Promozione di un teleriscaldamento efficiente;M2C3I3.1;M2C3I3.1;M2C3I3.01.00;Promozione di un teleriscaldamento efficiente;MITE - Min Trans Eco;01/01/2022;30/06/2026;200.000.000,00;034BIS0 - Cogenerazione ad alto rendimento, teleriscaldamento efficiente e teleraffreddamento con basse emissioni del ciclo di vita;100;N/A;N/A;200.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I1.1;M2C4I1.01;Realizzazione di un sistema avanzato ed integrato di monitoraggio e previsione;M2C4I1.1;M2C4I1.1;M2C4I1.01.00;Realizzazione di un sistema avanzato ed integrato di monitoraggio e previsione;MITE - Min Trans Eco;01/01/2021;31/08/2026;500.000.000,00;035 - Misure di adattamento ai cambiamenti climatici e prevenzione e gestione dei rischi connessi al clima: inondazioni (comprese le azioni di sensibilizzazione, la protezione civile, i sistemi e le infrastrutture di gestione delle catastrofi e gli approcci basati sugli ecosistemi);100;N/A;N/A;500.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.1;M2C4I2.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;M2C4I2.1.A;M2C4I2.1;M2C4I2.01.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;MITE - Min Trans Eco;01/02/2020;31/08/2026;1.287.100.000,00;035 - Misure di adattamento ai cambiamenti climatici e prevenzione e gestione dei rischi connessi al clima: inondazioni (comprese le azioni di sensibilizzazione, la protezione civile, i sistemi e le infrastrutture di gestione delle catastrofi e gli approcci basati sugli ecosistemi);100;N/A;N/A;1.287.100.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.1;M2C4I2.01;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;M2C4I2.1.B;M2C4I2.1;M2C4I2.01.02;Misure per la gestione del rischio di alluvione e per la riduzione del rischio idrogeologico;PCM - Dip Prot Civil;01/02/2020;31/08/2026;1.200.000.000,00;035 - Misure di adattamento ai cambiamenti climatici e prevenzione e gestione dei rischi connessi al clima: inondazioni (comprese le azioni di sensibilizzazione, la protezione civile, i sistemi e le infrastrutture di gestione delle catastrofi e gli approcci basati sugli ecosistemi);100;N/A;N/A;1.200.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.02.00;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;MINT - Min Interno;01/02/2020;31/08/2026;3.000.000.000,00;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;1.200.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I2.2;M2C4I2.02;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;M2C4I2.2;M2C4I2.2;M2C4I2.02.00;Interventi per la resilienza, la valorizzazione del territorio e l'efficienza energetica dei Comuni;MINT - Min Interno;01/02/2020;31/08/2026;3.000.000.000,00;035 - Misure di adattamento ai cambiamenti climatici e prevenzione e gestione dei rischi connessi al clima: inondazioni (comprese le azioni di sensibilizzazione, la protezione civile, i sistemi e le infrastrutture di gestione delle catastrofi e gli approcci basati sugli ecosistemi);100;N/A;N/A;3.000.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.1;M2C4I3.01;Tutela e valorizzazione del verde urbano ed extraurbano;M2C4I3.1;M2C4I3.1;M2C4I3.01.00;Tutela e valorizzazione del verde urbano ed extraurbano;MITE - Min Trans Eco;01/01/2021;31/08/2026;330.000.000,00;050 - Tutela della natura e della biodiversità, patrimonio e risorse naturali, infrastrutture verdi e blu;40;N/A;N/A;132.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.A;M2C4I3.2;M2C4I3.02.01;Digitalizzazione dei parchi nazionali. Conservazione della natura - monitoraggio delle pressioni e delle minacce su specie e habitat e del cambiamento climatico;MITE - Min Trans Eco;01/06/2021;31/12/2025;82.000.000,00;050 - Tutela della natura e della biodiversità, patrimonio e risorse naturali, infrastrutture verdi e blu;40;N/A;N/A;32.800.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.B;M2C4I3.2;M2C4I3.02.02;Digitalizzazione dei parchi nazionali. Servizi digitali ai visitatori dei parchi nazionali e delle aree marine protette;MITE - Min Trans Eco;01/06/2021;31/12/2025;14.000.000,00;054 - TIC: reti a banda larga ad altissima capacità (accesso/linea locale con prestazioni equivalenti a un'installazione in fibra ottica fino alla stazione di base per comunicazioni senza fili avanzate);0;054TER - Connettività mobile dei dati con un'ampia copertura territoriale;100;0,00;14.000.000,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.2;M2C4I3.02;Digitalizzazione dei parchi nazionali;M2C4I3.2.C;M2C4I3.2;M2C4I3.02.03;Digitalizzazione dei parchi nazionali. Semplificazione amministrativa - Digitalizzazione e semplificazione delle procedure per i servizi forniti dai Parchi e dalle Aree Marine Protette.;MITE - Min Trans Eco;01/06/2021;31/12/2025;4.000.000,00;011 - Soluzioni TIC, servizi elettronici, applicazioni per l'amministrazione;0;011 - Soluzioni TIC, servizi elettronici, applicazioni per l'amministrazione;100;0,00;4.000.000,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.3;M2C4I3.03;Rinaturazione dell'area del Po;M2C4I3.3;M2C4I3.3;M2C4I3.03.00;Rinaturazione dell'area del Po;MITE - Min Trans Eco;01/02/2022;31/08/2026;357.000.000,00;050 - Tutela della natura e della biodiversità, patrimonio e risorse naturali, infrastrutture verdi e blu;40;N/A;N/A;142.800.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.4;M2C4I3.04;"Bonifica del ""suolo dei siti orfani""";M2C4I3.4;M2C4I3.4;M2C4I3.04.00;"Bonifica del ""suolo dei siti orfani""";MITE - Min Trans Eco;29/12/2020;31/08/2026;500.000.000,00;046 - Recupero dei siti industriali e dei terreni contaminati;0;N/A;N/A;0,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I3.5;M2C4I3.05;Ripristino e tutela dei fondali e degli habitat marini;M2C4I3.5;M2C4I3.5;M2C4I3.05.00;Ripristino e tutela dei fondali e degli habitat marini;MITE - Min Trans Eco;01/07/2021;30/06/2026;400.000.000,00;049 - Protezione, ripristino e uso sostenibile dei siti Natura 2000;40;N/A;N/A;160.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.1;M2C4I4.01;Investimenti in infrastrutture idriche primarie per la sicurezza dell'approvvigionamento idrico;M2C4I4.1;M2C4I4.1;M2C4I4.01.00;Investimenti in infrastrutture idriche primarie per la sicurezza dell'approvvigionamento idrico;MIMS - Min Infr Mob;01/02/2020;31/08/2026;2.000.000.000,00;040 - Gestione delle risorse idriche e loro conservazione (compresa la gestione dei bacini idrografici, misure specifiche di adattamento ai cambiamenti climatici, riutilizzo, riduzione delle perdite);40;N/A;N/A;800.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.2;M2C4I4.02;Riduzione delle perdite nelle reti di distribuzione dell'acqua, compresa la digitalizzazione e il monitoraggio delle reti;M2C4I4.2;M2C4I4.2;M2C4I4.02.00;Riduzione delle perdite nelle reti di distribuzione dell'acqua, compresa la digitalizzazione e il monitoraggio delle reti;MIMS - Min Infr Mob;01/01/2022;31/08/2026;900.000.000,00;039BIS - Fornitura di acqua per il consumo umano (infrastrutture di estrazione, trattamento, stoccaggio e distribuzione, misure di e fficienza idrica, approvvigionamento di acqua potabile) conformemente ai criteri di efficienza;40;N/A;N/A;360.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.3;M2C4I4.03;Investimenti nella resilienza dell'agrosistema irriguo per una migliore gestione delle risorse idriche;M2C4I4.3;M2C4I4.3;M2C4I4.03.00;Investimenti nella resilienza dell'agrosistema irriguo per una migliore gestione delle risorse idriche;MIPAAF - Min Pol Agr;01/01/2021;31/08/2026;880.000.000,00;040 - Gestione delle risorse idriche e loro conservazione (compresa la gestione dei bacini idrografici, misure specifiche di adattamento ai cambiamenti climatici, riutilizzo, riduzione delle perdite);40;N/A;N/A;352.000.000,00;0,00
PNRR;M2;Rivoluzione verde e transizione ecologica;M2C4;Tutela del territorio e della risorsa idrica;M2C4I4.4;M2C4I4.04;Investimenti in fognatura e depurazione;M2C4I4.4;M2C4I4.4;M2C4I4.04.00;Investimenti in fognatura e depurazione;MITE - Min Trans Eco;01/01/2021;31/08/2026;600.000.000,00;041BIS - Raccolta e trattamento delle acque reflue conformemente ai criteri di efficienza energetica;40;N/A;N/A;240.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.1;M3C1I1.1;M3C1I1.01.01;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Napoli - Bari);MIMS - Min Infr Mob;01/02/2020;30/06/2026;1.400.000.000,00;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;1.400.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.2;M3C1I1.1;M3C1I1.01.02;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Palermo-Catania);MIMS - Min Infr Mob;01/02/2020;30/06/2026;1.440.000.000,00;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;1.440.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.1;M3C1I1.01;Collegamenti ferroviari ad Alta Velocità verso il Sud per passeggeri e merci;M3C1I1.1.3;M3C1I1.1;M3C1I1.01.03;Collegamenti ferroviari ad Alta Velocità con il Mezzogiorno per passeggeri e merci (Salerno-Reggio Calabria);MIMS - Min Infr Mob;01/02/2020;30/06/2026;1.800.000.000,00;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;1.800.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.1;M3C1I1.2;M3C1I1.02.01;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Brescia-Verona-Vicenza - Padova);MIMS - Min Infr Mob;01/02/2020;30/06/2026;3.670.000.000,00;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;3.670.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.2;M3C1I1.2;M3C1I1.02.02;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Liguria-Alpi);MIMS - Min Infr Mob;01/02/2020;30/06/2026;3.970.140.000,00;064 - Linee ferroviarie di nuova costruzione o ristrutturate- rete centrale TEN-T;100;N/A;N/A;3.970.140.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.2;M3C1I1.02;Linee ad alta velocità nel Nord che collegano all'Europa;M3C1I1.2.3;M3C1I1.2;M3C1I1.02.03;Linee di collegamento ad Alta Velocità con l’Europa nel Nord (Verona-Brennero - opere di adduzione);MIMS - Min Infr Mob;01/02/2020;30/06/2026;930.000.000,00;065 - Linee ferroviarie di nuova costruzione o ristrutturate- rete globale TEN-T;100;N/A;N/A;930.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.1;M3C1I1.3;M3C1I1.03.01;Collegamenti diagonali (Roma-Pescara);MIMS - Min Infr Mob;01/02/2020;30/06/2026;620.170.000,00;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;620.170.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.2;M3C1I1.3;M3C1I1.03.02;Collegamenti diagonali (Orte-Falconara);MIMS - Min Infr Mob;01/02/2020;30/06/2026;510.000.000,00;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;510.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.3;M3C1I1.03;Connessioni diagonali;M3C1I1.3.3;M3C1I1.3;M3C1I1.03.03;Collegamenti diagonali (Taranto-Metaponto-Potenza-Battipaglia);MIMS - Min Infr Mob;01/02/2020;30/06/2026;450.000.000,00;065 - Linee ferroviarie di nuova costruzione o ristrutturate- rete globale TEN-T;100;N/A;N/A;450.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.4;M3C1I1.04;Sviluppo del sistema europeo di gestione del traffico ferroviario (ERTMS);M3C1I1.4;M3C1I1.4;M3C1I1.04.00;Sviluppo del sistema europeo di gestione del traffico ferroviario (ERTMS);MIMS - Min Infr Mob;01/02/2020;30/06/2026;2.970.000.000,00;071 - Sistema europeo di gestione del traffico ferroviario (ERTMS);40;071 - Sistema europeo di gestione del traffico ferroviario (ERTMS);100;1.188.000.000,00;2.970.000.000,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.5;M3C1I1.05;Potenziamento dei nodi ferroviari metropolitani e dei collegamenti nazionali chiave;M3C1I1.5;M3C1I1.5;M3C1I1.05.00;Potenziamento dei nodi ferroviari metropolitani e dei collegamenti nazionali chiave;MIMS - Min Infr Mob;01/02/2020;30/06/2026;2.970.422.500,81;068 - Linee ferroviarie ricostruite o ammodernate - rete globale TEN-T;100;N/A;N/A;2.970.422.500,81;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.6;M3C1I1.06;Potenziamento delle linee regionali: Miglioramento delle ferrovie regionali (gestione RFI);M3C1I1.6;M3C1I1.6;M3C1I1.06.00;Potenziamento delle linee regionali: Miglioramento delle ferrovie regionali (gestione RFI);MIMS - Min Infr Mob;01/02/2020;30/06/2026;936.000.000,00;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;374.400.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.7;M3C1I1.07;Potenziamento, elettrificazione e aumento della resilienza delle ferrovie nel Sud;M3C1I1.7;M3C1I1.7;M3C1I1.07.00;Potenziamento, elettrificazione e aumento della resilienza delle ferrovie nel Sud;MIMS - Min Infr Mob;01/02/2020;30/06/2026;2.400.000.000,00;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;960.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C1;Investimenti sulla rete ferroviaria;M3C1I1.8;M3C1I1.08;Miglioramento delle stazioni ferroviarie (gestite da RFI nel Sud);M3C1I1.8;M3C1I1.8;M3C1I1.08.00;Miglioramento delle stazioni ferroviarie (gestite da RFI nel Sud);MIMS - Min Infr Mob;01/02/2020;30/06/2026;700.000.000,00;069 - Altre linee ferroviarie ricostruite o ammodernate;40;N/A;N/A;280.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MITE - Min Trans Eco;01/07/2021;30/06/2026;67.500.000,00;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;27.000.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MITE - Min Trans Eco;01/07/2021;30/06/2026;124.200.000,00;029 - Energia rinnovabile: solare;100;N/A;N/A;124.200.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MITE - Min Trans Eco;01/07/2021;30/06/2026;27.000.000,00;048 - Misure per la qualità dell'aria e la riduzione del rumore;40;N/A;N/A;10.800.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MITE - Min Trans Eco;01/07/2021;30/06/2026;29.700.000,00;074 - Materiale rotabile di trasporto urbano pulito;100;N/A;N/A;29.700.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I1.1;M3C2I1.01;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;M3C2I1.1;M3C2I1.1;M3C2I1.01.00;Porti verdi: interventi in materia di energia rinnovabile ed efficienza energetica nei porti;MITE - Min Trans Eco;01/07/2021;30/06/2026;21.600.000,00;077 - Infrastrutture per combustibili alternativi;100;N/A;N/A;21.600.000,00;0,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.1;M3C2I2.1;M3C2I2.01.01;LogIN Center;MIMS - Min Infr Mob;01/06/2021;31/03/2025;30.000.000,00;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0,00;30.000.000,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.2;M3C2I2.1;M3C2I2.01.02;Rete di porti e interporti;MIMS - Min Infr Mob;01/03/2023;31/03/2025;45.000.000,00;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0,00;45.000.000,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.1;M3C2I2.01;Digitalizzazione della catena logistica;M3C2I2.1.3;M3C2I2.1;M3C2I2.01.03;LogIN Business;MIMS - Min Infr Mob;01/06/2023;31/03/2026;175.000.000,00;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084 - Digitalizzazione dei trasporti: altri modi di trasporto;100;0,00;175.000.000,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.2;M3C2I2.02;Digitalizzazione della gestione del traffico aereo;M3C2I2.2.1;M3C2I2.2;M3C2I2.02.01;Digitalizzazione della manutenzione e gestione dei dati aeronautici;MIMS - Min Infr Mob;01/01/2021;31/03/2026;30.000.000,00;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084BIS - Digitalizzazione dei trasporti se dedicato in parte alla riduzione delle emissioni di gas a effetto serra: altri modi di tr asporto;100;0,00;30.000.000,00
PNRR;M3;Infrastrutture per una mobilità sostenibile;M3C2;Intermodalità e logistica integrata;M3C2I2.2;M3C2I2.02;Digitalizzazione della gestione del traffico aereo;M3C2I2.2.2;M3C2I2.2;M3C2I2.02.02;Ottimizzazione delle procedure di avvicinamento APT;MIMS - Min Infr Mob;01/01/2021;31/03/2026;80.000.000,00;084 - Digitalizzazione dei trasporti: altri modi di trasporto;0;084BIS - Digitalizzazione dei trasporti se dedicato in parte alla riduzione delle emissioni di gas a effetto serra: altri modi di tr asporto;100;0,00;80.000.000,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.1;M4C1I1.01;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;M4C1I1.1;M4C1I1.1;M4C1I1.01.00;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;MI - Min Istruzione;N/A;N/A;780.000.000,00;026 - Rinnovo di infrastrutture pubbliche sul piano dell'efficienza energetica e misure relative all'efficienza energetica per tali infrastrutture, progetti dimostrativi e misure di sostegno;40;N/A;N/A;312.000.000,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.1;M4C1I1.01;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;M4C1I1.1;M4C1I1.1;M4C1I1.01.00;Piano per asili nido e scuole dell'infanzia e servizi di educazione e cura per la prima infanzia;MI - Min Istruzione;N/A;N/A;3.820.000.000,00;085 - Infrastrutture per l'educazione e la cura della prima infanzia;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.2;M4C1I1.02;Piano di estensione del tempo pieno;M4C1I1.2;M4C1I1.2;M4C1I1.02.00;Piano di estensione del tempo pieno;MI - Min Istruzione;N/A;N/A;960.000.000,00;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.3;M4C1I1.03;Potenziamento infrastrutture per lo sport a scuola;M4C1I1.3;M4C1I1.3;M4C1I1.03.00;Potenziamento infrastrutture per lo sport a scuola;MI - Min Istruzione;N/A;N/A;300.000.000,00;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.4;M4C1I1.04;Intervento straordinario finalizzato alla riduzione dei divari territoriali nei cicli I e II della scuola secondaria di secondo grado e alla riduzione dell'abbandono scolastico;M4C1I1.4;M4C1I1.4;M4C1I1.04.00;Intervento straordinario finalizzato alla riduzione dei divari territoriali nei cicli I e II della scuola secondaria di secondo grado e alla riduzione dell'abbandono scolastico;MI - Min Istruzione;N/A;N/A;1.500.000.000,00;086 - Infrastrutture per l'istruzione primaria e secondaria;0;N/A;N/A;0,00;0,00
PNRR;M4;Istruzione e ricerca;M4C1;Potenziamento dell’offerta dei servizi di istruzione: dagli asili nido alle università;M4C1I1.5;M4C1I1.05;Sviluppo del sistema di formazione professionale terziaria (ITS);M4C1I1.5;M4C1I1.5;M4C1I1.05.00;Sviluppo del sistema di formazione professionale terziaria (ITS);MI - Min Istruzione;N/A;N/A;1.500.000.000,00;087 - Infrastrutture per l'istruzione terziaria;0;N/A;N/A;0,00;0,00
